post_id,title,price,neighborhood,map_address,street_address,latitude,longitude,data_accuracy,posted,updated,repost_dates,available,housing_type,bedrooms,bathrooms,laundry,parking,sqft,flooring,rent_period,app_fee,broker_fee,cats_ok,dogs_ok,no_smoking,furnished,wheelchair_access,AC,EV_charging,posting_body,images,url,typology,GEOID,poverty,race,white,black,asian,latinx,below25k,median_income,college,foreignborn,renteroccupied,last10yrs,vacancy,white_old,black_old,asian_old,latinx_old,below25k_old,median_income_old,college_old,foreignborn_old,renteroccupied_old,last10yrs_old,vacancy_old,professional,travel_time,new_residents,non_english,avg_rent,professional_old,travel_time_old,new_residents_old,non_english_old,avg_rent_old
7513262783,Willows at the University,1819,NA,625 Eltham rd,625 Eltham rd,35.3183,-80.7476,22,2022-07-25 15:08,NA,[],NA,apartment,2,2.0,w/d in unit,street parking,NA,NA,monthly,NA,NA,True,True,NA,NA,NA,NA,NA,"['Welcome Home to Willows at the University', 'Come home to luxury living in Charlotte with the Willows at the University!', 'Our 1, 2, and 3 bedroom apartments feature private balconies, chef-inspired kitchens, and kitchen islands for entertaining.', 'Designed with the community in mind, our neighborhood houses two pet parks, a resort-style pool, a state-of-the-art fitness center, a theater room, and an outdoor firepit.', 'Located near I-85 and I-485, your commute will be easier than ever, and adventure only a short drive away.', ""You'll be just a few minutes away from University North Carolina Charlotte and all the shopping, dining, and entertainment you could wish for."", 'Conveniently placed on the Northeast side of Charlotte, spend weekends exploring the lush greenery of the local parks and greenways or take in the Nascar Racing Experience at Charlotte Motor Speedway.', ""Don't hesitate to discover all that can be found right outside your door."", 'The natural world waits at Reedy Creek Park and the Ribbonwalk Nature Preserve.', 'In under an hour you can be hiking in Uwharrie National Forest or visiting a nearby lake.', ""Find out what it's like to experience better living from the comfort of our thriving community."", 'Contact the Willows at the University today!', 'Call Now:', 'show contact info', 'x 51', 'OR Text', '51', 'to', 'show contact info', 'to text with us.', 'Use this link for more information:', '<URL>', 'This is a 2 Bedroom, 2 Bath, approximately 1133 Sq.', 'Ft.', 'Features', '- Spacious Walk In Closets', '- Kitchen Islands*', '- Wood Plank Inspired Flooring*', '- Fully Equipped Kitchens', '- Full Size Washer & Dryer', '- Private Patio / Balcony', '- Kitchen Pantry and Linen Closets*', '- Stainless Steel Appliances', '*Only in select units', 'Community Amenities', '- Conveniently Located Close to Local Dining, Shopping, & Entertainment', '- Dog Spa', '- Fitness Center', '- Theater Room', '- Billiards Table', '- Business Center', '- Outdoor Fire Pit', '- Two Pet Parks', '- Coffee Bar', '- Professional & Responsive Management', '- Resort Style Pool', '- Great Neighborhood', 'Pet Policy', 'Pet Friendly, Call for Details', 'Office Hours', 'Wednesday-Friday:9:00AM-6:00PM', 'Saturday:10:00AM-5:00PM', 'Willows at the University', '625 Eltham Rd, Charlotte, NC, 28262', 'Prices are subject to change, based on availability and qualification of the applicant, additional fees may apply.', 'Gius87Fl']",NA,https://charlotte.craigslist.org/apa/d/charlotte-willows-at-the-university/7513262783.html,NA,37119005523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7511571099,"Deep Kitchen Cabinets, Clubroom with Gourmet Coffee Station",1897,NA,1021 Glenn Valley Lane,1021 Glenn Valley Lane,35.0831,-80.6597,22,2022-07-21 12:01,NA,[],2022-07-21,apartment,2,2.0,w/d in unit,off-street parking,1044,NA,monthly,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['MAKE YOUR WAY TO PROVENZA AT INDIAN TRAIL', 'Go for a morning run at McAlpine Creek Park or take the nearby Andrew Jackson Highway for easy access into uptown Charlotte when you live at Provenza at Indian Trail.', 'This brand-new community in Indian Trail, NC has a wide selection of one, two and three bedroom apartments now available for rent.', 'These homes have a beautiful assortment of features such as walk-in closets, private patios and in-home washers and dryers.', 'Check out all of the wonderful attractions inside and outside this lovely community.', 'Call today and join this brand-new community at Provenza at Indian Trail.', 'Call Now:', 'show contact info', 'x 33', 'OR Text', '33', 'to', 'show contact info', 'to text our team.', 'Follow This Link for More Information:', '<URL>', 'This is a 2 Bedroom, 2 Bath, approximately 1044 Sq.', 'Ft.', 'Features', '- Full-Size Washer and Dryer in Each Home', '- Private Patio/Balcony', '- Garden Tub', '- Walk-in Closet', '- Eat-in Kitchen', '- Deep Kitchen Cabinets', '- Stainless Steel Appliances', 'Community Amenities', '- Apartment Homes Surrounded by Walking Trails with Pond', '- 24-Hour Fitness Center with Towel Service', '- Off Leash Dog Park', '- Computer Lounge', '- Clubroom with Gourmet Coffee Station', '- Swimming Pool & Lounge Deck', '- Gas Grills', 'Pet Policy', 'We welcome 2 pets per apartment home.', 'There is a $400 pet fee and $20 monthly pet rent per month.', 'There is no weight limit, but we do have breed restrictions.', 'Anyone with a dog over 75 lbs. will be asked to choose a 1st floor apartment home.', 'Office Hours', 'Monday-Friday:9:00AM-6:00PM', 'Saturday:10:00AM-5:00PM', 'Sunday:1:00PM-5:00PM', 'Provenza at Indian Trail', '1021 Glenn Valley Lane, Indian Trail, NC, 28079', 'v7oAFxndo7C1']","['https://images.craigslist.org/00P0P_c1MzJCOhzMfz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00V0V_8706fwKqnISz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00h0h_eDGGSE3hU3tz_0ak07K_600x450.jpg']",https://charlotte.craigslist.org/apa/d/matthews-deep-kitchen-cabinets-clubroom/7511571099.html,NA,37179020312,nonpoor,white,83.8,10.8,2.7,18.0,6.4,71377.0,24.0,16.3,24.7,0.0,7.9,90.7,4.1,3.3,8.2,4.5,64891.89,17.8,8.9,30.1,22.2,7.3,69.0,29.6,38.9,19.9,1222.0,56.599999999999994,27.5,34.5,10.4,974.6099999999999
7449330706,Beautiful apartments located here in Charlotte. 2bed.2baths,1255,"3541 Spanish Quarter Cir Charlotte, NC",3541 Spanish Quarter Cir,3541 Spanish Quarter Cir,35.20837,-80.759493,10,2022-08-05 14:28,NA,"['2022-08-05 14:28', '2022-08-04 16:15']",NA,apartment,2,2.0,laundry in bldg,no parking,900,NA,monthly,NA,NA,True,True,NA,NA,NA,NA,NA,"['Contact us for availability dates', 'To schedule a tour', 'Prices are subject to change on a daily basisWe now book our tour appointments online!', 'Please call or text us at', 'show contact info', 'to self-schedule from your phone!', 'Book your appointment online today or anytime 24/7!', 'Property Description', 'Greenbryre Apartments, located in East Charlotte, North Carolina, offer many great indoor and outdoor amenities for residents to enjoy.', 'Our friendly apartment community is in close proximity to downtown Charlotte, I-74, Farm Pond Shopping Center and many other dining, entertainment and recreational establishments.', 'At Greenbryre, our substantially sized apartments are available in one, two, and three bedroom floor plan options.', 'These spacious homes come complete with walk-in closets, large living areas and kitchen.', 'We would love for you experience all that Greenbryre Apartments has to offer!', 'Contact a representative today to schedule an appointment at your convenience.', 'Details', 'Availability date:', 'contact us for availability information', 'Pets:', 'Cats, Small Dogs (< 25lb), Large Dogs (> 25lb)', 'Pet notes:', 'Nonrefundable Pet Fee: $300.00Pet Rent: $20.00 per pet, per month.', 'Restrictions: No aggressive breeds.', 'Deposit:', 'None', 'Leasing options:', 'Leasing notes:', 'None', 'Application fee:', 'None', 'Amenities', 'Included in Utilities Cost:', 'Garbage, Pest Control', 'Utilities Cost:', 'None', 'Laundry:', 'Shared, W/D Hookups in 2 and 3 Bedrooms', 'Parking type:', 'Parking notes:', 'None', 'Appliances:', 'Dishwasher, Refrigerator, Range/Oven', 'Exterior:', 'Balcony/patio', 'Heating/cooling:', 'Central AC', 'Wiring:', 'Facilities and Recreation:', 'Shared pool', 'Security and Access:', 'Views:', 'Additional features:', '**Fireplace in Select Units**', 'Offered by:', 'Greenbryre', 'Equal Housing Opportunity']",NA,https://charlotte.craigslist.org/apa/d/charlotte-beautiful-apartments-located/7517729216.html,NA,37119001702,nonpoor,white,38.1,34.1,5.4,35.6,29.0,45371.0,24.0,42.2,61.2,1.9,7.3,54.1,27.6,1.6,38.5,23.1,32964.189999999995,19.1,29.9,69.2,0.4,18.3,38.099999999999994,30.1,40.0,54.8,947.0,36.7,28.7,58.0,42.0,877.03
7450217074,Great Specials for August!!!! 1 Bedroom Townhome for Rent!,1375,Charlotte 360,Forest Brook Dr.,Forest Brook Dr.,35.2358,-80.8964,22,2022-07-27 17:24,2022-08-01 17:07,"['2022-07-27 17:24', '2022-07-27 17:19']",NA,apartment,1,1.0,laundry on site,street parking,756,NA,monthly,NA,NA,True,True,True,NA,NA,True,NA,"['$$500 Rent Credit + Waived', 'Admin Fee *Restrictions apply', '$500 Rent Credit will be divided into 2 months (September & October); if rent payment is made after the 5th of the month, the $250 discount for that month will be forfeited.', '*Waived Admin Fee', 'If holding fee is paid within 48 hours of approval.', '*Specials apply to 12-month leases only & if moved in by 8/31/2022.']","['https://images.craigslist.org/00m0m_dskSNHKKjHrz_0CI0pO_600x450.jpg', 'https://images.craigslist.org/00t0t_iRHRPn7lFxHz_0CI0pO_600x450.jpg', 'https://images.craigslist.org/00L0L_dRQ8r2KRL5Fz_0CI0pO_600x450.jpg', 'https://images.craigslist.org/01515_asi6OHXJ9T9z_0CI0pO_600x450.jpg', 'https://images.craigslist.org/00J0J_2AEUqPGSds0z_0CI0pO_600x450.jpg', 'https://images.craigslist.org/00l0l_evgGd7Ku8dzz_0CI0pO_600x450.jpg', 'https://images.craigslist.org/01414_csM7OVyZkG7z_0CI0pO_600x450.jpg', 'https://images.craigslist.org/00F0F_88OgkeIWNiTz_0CI0pO_600x450.jpg']",https://charlotte.craigslist.org/apa/d/charlotte-great-specials-for-august/7514172722.html,NA,37119004000,nonpoor,black,17.9,70.9,6.7,6.5,10.7,39714.0,9.9,11.8,55.7,2.3,7.5,26.3,68.4,5.9,1.5,7.9,37012.57,5.7,4.1,49.2,6.5,8.0,36.7,24.5,35.4,22.2,1035.0,43.6,18.5,37.7,6.7,891.31
7515686701,"24-Hour Fitness Center with Towel Service, Private Patio/Balcony",1973,NA,1021 Glenn Valley Lane,1021 Glenn Valley Lane,35.0831,-80.6597,22,2022-07-31 15:29,NA,[],2022-07-31,apartment,2,2.0,w/d in unit,off-street parking,1044,NA,monthly,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Provenza at Indian Trail', '1021 Glenn Valley Lane, Indian Trail, NC, 28079', 'Call Now -', 'show contact info', 'x 185', 'OR Text', '185', 'to', 'show contact info', 'to contact us.', 'Follow This Link for More Information:', '<URL>', 'MAKE YOUR WAY TO PROVENZA AT INDIAN TRAIL', 'This is a 2 Bedroom, 2 Bath, approximately 1044 Sq.', 'Ft.', 'Go for a morning run at McAlpine Creek Park or take the nearby Andrew Jackson Highway for easy access into uptown Charlotte when you live at Provenza at Indian Trail.', 'This brand-new community in Indian Trail, NC has a wide selection of one, two and three bedroom apartments now available for rent.', 'These homes have a beautiful assortment of features such as walk-in closets, private patios and in-home washers and dryers.', 'Check out all of the wonderful attractions inside and outside this lovely community.', 'Call today and join this brand-new community at Provenza at Indian Trail.', 'Pet Policy', 'We welcome 2 pets per apartment home.', 'There is a $400 pet fee and $20 monthly pet rent per month.', 'There is no weight limit, but we do have breed restrictions.', 'Anyone with a dog over 75 lbs. will be asked to choose a 1st floor apartment home.', 'Office Hours:', 'Monday-Friday:9:00AM-6:00PM', 'Saturday:10:00AM-5:00PM', 'Sunday:1:00PM-5:00PM', 'ZyRsNOt3jbJ']","['https://images.craigslist.org/00h0h_eDGGSE3hU3tz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00V0V_8706fwKqnISz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00y0y_2TW1VbSZgWqz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00P0P_c1MzJCOhzMfz_0ak07K_600x450.jpg']",https://charlotte.craigslist.org/apa/d/matthews-24-hour-fitness-center-with/7515686701.html,NA,37179020312,nonpoor,white,83.8,10.8,2.7,18.0,6.4,71377.0,24.0,16.3,24.7,0.0,7.9,90.7,4.1,3.3,8.2,4.5,64891.89,17.8,8.9,30.1,22.2,7.3,69.0,29.6,38.9,19.9,1222.0,56.599999999999994,27.5,34.5,10.4,974.6099999999999
7389888499,No Lease.  Woodspring Suites weekly rates starting at $430.00!,430,Gastonia,1830 Wren Turnpike,1830 Wren Turnpike,35.28245,-81.192361,10,2022-08-05 08:42,NA,"['2022-08-05 08:42', '2022-08-04 09:27', '2022-08-03 08:05']",2022-08-05,apartment,1,1.0,laundry on site,off-street parking,231,NA,weekly,NA,NA,NA,True,NA,NA,NA,NA,NA,"['NO HASSLE - NO CREDIT CHECKS', 'Before you decide to stay at Woodspring Suites, we want you to be prepared--prepared for a better experience.', 'What that means to us is truly affordable, incredibly clean, safer, simple, flexible experience.', 'And this is more than just a nice idea--its the Woodspring Suites promise.', 'So how do we do it?', 'By combining all the convenience of a hotel with all the essentials of a apartment.', ""We are a hybrid--and that makes us better than a hotel, an apartment or any other short-term housing accommodations you'll find."", 'Think about it-no extras padded into our price, no hidden fees.', 'No lease to sign, no utilities to set up.', ""That's just for starters."", ""Find out below more of what to expect when you're here."", 'Clean & Safe--Secure building access with with electronic protected interior.', 'A Safety Attendant available after hours.', 'All rooms are deep-cleaned after each check-out and then go through a vigorous multi-point cleaning.', 'Kitchen--Kitchens have a full-size refrigerator/freezer, a double burner cook-top, large microwave, cabinet space, and a spacious sink.', 'Furnished Studio--Dresser, nightstand,, eating table with chair, clothes hanging rack, and extra storage space.', 'Satellite/Cable--Premium Satellite or Cable television with Movie Channels.', '24 Hour Laundry Service--On site laundry facility with keyed guest access only for your safety', 'Linen Exchange--During office hours bring your towels/linens to the front desk for a quick exchange.', 'High Speed Internet--Go online 24/7 with free wifi.', 'High speed internet available for a nominal fee.', 'Coffeemaker--A drip coffeemaker that makes 6 to 10 cups.', 'Yours to keep with a one time fee.', 'Housekeeping--Housekeeping is included every other week.', 'Additional cleaning can be purchased for a one-time.', 'Dish Pack--Service for two including plates, bowls, mugs, utensils, cooking slotted turner, skillet, saucepan, dish cloth, and kitchen towel.', 'Yours to keep for a one-time.', 'Pets--Dogs are welcome (NO Cats).', '$50.00 fee required at check-in plus $10.00 per night.', 'Service animals always allowed at no cost.']",NA,https://charlotte.craigslist.org/apa/d/gastonia-no-lease-woodspring-suites/7517562631.html,NA,37071031900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7518932464,"The Cloisters of Mt Holly, we are simply The Best in town!",1405,"MT HOLLY, CHARLOTTE, BELMONT, DENVER,GASTONIA,LINCOLNTON",801 S MAIN near HWY 273,801 S MAIN ,35.3119,-81.0306,22,2022-08-08 15:32,NA,[],2022-08-09,apartment,1,1.0,w/d hookups,off-street parking,745,NA,monthly,"$75 PER ADULT WILL CHECK CREDIT, INCOME AND BACKGROUND",NA,True,True,NA,NA,NA,NA,NA,"['If you are looking to move in today or in ninety days; We are here for you.', 'Call us or stop by for a tour right away, and to learn how to apply online in our office or from your home!', 'You will be ready to move in as soon as you apply, are approved, and pay security deposit starting as low as $300.', 'This One bedroom on the first floor garden style home 745 sq ft is now showing starting as low as $1405', 'Two bedroom garden style home 1,000 sq ft is now showing starting at $1525', 'All homes come with a fully equipped kitchen, full bathrooms, side by side washer and dryer connections, and.................', '<URL>', 'show contact info']","['https://images.craigslist.org/01010_5QYwSGm75wtz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00T0T_18cv9GIyUisz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00z0z_4dyFqLZPY4lz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00O0O_9ElDPcBOwU2z_07K0ak_600x450.jpg', 'https://images.craigslist.org/00l0l_9DadMpm5nqWz_07K0ak_600x450.jpg', 'https://images.craigslist.org/01212_2IwcXLOINeKz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00909_65CjWLhvkxDz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00Q0Q_5A5BGQW7x4Cz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00N0N_fiUXKW8OQQQz_07K0ak_600x450.jpg', 'https://images.craigslist.org/01717_iCCiXqaMgEQz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00T0T_exu6EqTWAPFz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00x0x_8OliDsGbEWez_07K0ak_600x450.jpg', 'https://images.craigslist.org/00r0r_2wfTwXRkN9Qz_0fu0fu_600x450.jpg', 'https://images.craigslist.org/00E0E_6eXco0b49Euz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00P0P_ds1UuyFCLGrz_07N07g_600x450.jpg']",https://charlotte.craigslist.org/apa/d/mount-holly-the-cloisters-of-mt-holly/7518932464.html,NA,37071031101,nonpoor,white,72.0,25.1,2.5,8.2,19.4,54524.0,18.0,8.1,39.5,0.0,1.4,72.9,22.6,0.0,6.0,11.0,56436.939999999995,24.1,2.2,26.3,18.2,11.8,51.0,21.2,49.099999999999994,8.9,585.0,70.6,25.5,41.6,6.1,735.42
7509139952,!!Nice 2BR / 2Ba available now Rent: $500,700,"500 Solano Dr, Charlotte, NC","500 Solano Dr, Charlotte, NC","500 Solano Dr, Charlotte, NC",35.3183,-80.7476,22,2022-07-15 13:04,NA,[],NA,apartment,2,2.0,w/d in unit,attached garage,NA,NA,monthly,NA,NA,True,True,NA,NA,NA,NA,NA,"['!!', 'Nice 2BR / 2Ba available now Rent: $700/mo, includes free water@2!', 'We have a friendly atmosphere of diverse tenants.', 'Included within our property is off street parking, an indoor pool, laundry facilities in every building, onsite security, 24hr maintenance, and much more!', 'Our location is perfect!', 'We are within walking distance from major grocery stores, fast food restaurants, sit down restaurants, gas stations and corporate businesses like Sprint, T-Mobile, Sherwin Williams, Frito-Lay and Pizza Hut.', 'We are also right off of Highway I-70 at 3711 SW Park South Court, making traveling easy peasy!', 'Hard wood floors throughout the house.', 'Large basement with Washer dryer.', 'Balcony in the back and a drive way/parking in the back of the house.', 'This is a very comfortable house ideally located, 10 minutes walk to metro, shopping restaurants and cinema and only a few minutes drive to downtown.', 'A quite residential street and neighborhood.', 'Plenty of off street parking.', 'Ideal for a small family, couples, or roommates.', 'Brand new Kitchen appliances, beautiful window views of the neighborhood, laundry mat is provided next door 1 min walking distance.', 'Text me if interested:~(646) 470-58 78\u202c']","['https://images.craigslist.org/00p0p_haejR30xLTjz_09i06Y_600x450.jpg', 'https://images.craigslist.org/00M0M_hD51JxdlP84z_0fu0bC_600x450.jpg', 'https://images.craigslist.org/00y0y_6UHe7eBT1KWz_09i06Y_600x450.jpg', 'https://images.craigslist.org/00N0N_ahmv9azw1aIz_09i06Y_600x450.jpg', 'https://images.craigslist.org/00U0U_8mUMyYmSO3z_09i06Y_600x450.jpg']",https://charlotte.craigslist.org/apa/d/charlotte-nice-2br-2ba-available-now/7509139952.html,NA,37119005523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7432479814,Your dream home is here in Greenbryre,905,"3541 Spanish Quarter Cir Charlotte, NC",3541 Spanish Quarter Cir,3541 Spanish Quarter Cir,35.20837,-80.759493,10,2022-06-30 10:24,NA,"['2022-06-30 10:24', '2022-07-13 08:50', '2022-06-29 10:10']",2022-09-22,apartment,1,1.0,laundry in bldg,no parking,664,NA,monthly,NA,NA,True,True,NA,NA,NA,NA,NA,"['To schedule a tour', 'Prices are subject to change on a daily basisWe now book our tour appointments online!', 'Please call or text us at', 'show contact info', 'to self-schedule from your phone!', 'Book your appointment online today or anytime 24/7!', 'Property Description', 'Greenbryre Apartments, located in East Charlotte, North Carolina, offer many great indoor and outdoor amenities for residents to enjoy.', 'Our friendly apartment community is in close proximity to downtown Charlotte, I-74, Farm Pond Shopping Center and many other dining, entertainment and recreational establishments.', 'At Greenbryre, our substantially sized apartments are available in one, two, and three bedroom floor plan options.', 'These spacious homes come complete with walk-in closets, large living areas and kitchen.', 'We would love for you experience all that Greenbryre Apartments has to offer!', 'Contact a representative today to schedule an appointment at your convenience.', 'Details', 'Availability date:', 'Today', 'Pets:', 'Cats, Small Dogs (< 25lb), Large Dogs (> 25lb)', 'Pet notes:', 'Nonrefundable Pet Fee: $300.00Pet Rent: $20.00 per pet, per month.', 'Restrictions: No aggressive breeds.', 'Deposit:', 'None', 'Leasing options:', 'Leasing notes:', 'None', 'Application fee:', 'None', 'Amenities', 'Included in Utilities Cost:', 'Garbage, Pest Control', 'Utilities Cost:', 'None', 'Laundry:', 'Shared, W/D Hookups in 2 and 3 Bedrooms', 'Parking type:', 'Parking notes:', 'None', 'Appliances:', 'Dishwasher, Refrigerator, Range/Oven', 'Exterior:', 'Balcony/patio', 'Heating/cooling:', 'Central AC', 'Wiring:', 'Facilities and Recreation:', 'Shared pool', 'Security and Access:', 'Views:', 'Additional features:', '**Fireplace in Select Units**', 'Offered by:', 'Greenbryre', 'Equal Housing Opportunity']",NA,https://charlotte.craigslist.org/apa/d/charlotte-your-dream-home-is-here-in/7503058501.html,NA,37119001702,nonpoor,white,38.1,34.1,5.4,35.6,29.0,45371.0,24.0,42.2,61.2,1.9,7.3,54.1,27.6,1.6,38.5,23.1,32964.189999999995,19.1,29.9,69.2,0.4,18.3,38.099999999999994,30.1,40.0,54.8,947.0,36.7,28.7,58.0,42.0,877.03
